Teilbereich Altstadt;1,91379310344828;41,8918918918919;0,801724137931035;129,279279279279;2,47413793103448;46,8626126126126;0,015765765765766;0,058558558558559;0,263513513513513;0,337837837837838;0,337837837837838;0,092342342342342;0,43018018018018;0,236143768894861;0,510581121934834;0,129996640913672;0,116896204232449;0,006382264024185;2,8963963963964;3,42021276595745;72,6622340425532;21,2449455676516;0,236143768894861;0,468928451461203;0,041652670473631;0,100772589855559;0,001343634531407;0,027880416526705;0,007054081289889;0,10984212294256;0,006382264024185;
Nienberge;2,15789473684211;60,5691056910569;1,30701754385965;126,829268292683;2,73684210526316;58,3577235772358;0,020325203252033;0,085365853658537;0,052845528455285;0,158536585365854;0,264227642276423;0,126016260162602;0,390243902439024;0,151260504201681;0,243697478991597;0,5;0,102941176470588;0,002100840336134;2,8780487804878;3,14666666666667;72,2266666666667;22,9533898305085;0,151260504201681;0,176470588235294;0,067226890756303;0,373949579831933;0,008403361344538;0,117647058823529;0,012605042016807;0,090336134453782;0,002100840336134;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;72;116;238;49;1;Wege/P*T;Wege/mP*T;min/mP;min/Weg;72;84;32;178;4;56;6;43;1;476
Münster-Nord;2,15613382899628;54,3103448275862;1,17100371747212;126,724137931034;2,73234200743494;53,2241379310345;0,027586206896552;0,105172413793103;0,077586206896552;0,210344827586207;0,293103448275862;0,167241379310345;0,460344827586207;0,117784711388456;0,383775351014041;0,411076443057722;0,084243369734789;0,003120124804992;2,94310344827586;3,25142857142857;69,9409523809524;21,5108377270064;0,117784711388456;0,339313572542902;0,044461778471139;0,332293291731669;0,001560062402496;0,077223088923557;0,003120124804992;0,081123244929797;0,003120124804992;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;151;492;527;108;4;Wege/P*T;Wege/mP*T;min/mP;min/Weg;151;435;57;426;2;99;4;104;4;1282
Coerde;2,10294117647059;49,6503496503497;1,04411764705882;146,853146853147;3,08823529411765;57,6923076923077;0,013986013986014;0,104895104895105;0,034965034965035;0,153846153846154;0,27972027972028;0,174825174825175;0,454545454545455;0,103092783505155;0,429553264604811;0,371134020618557;0,096219931271478;0;2,98601398601399;3,38888888888889;82,9126984126984;24,4660421545667;0,103092783505155;0,371134020618557;0,058419243986254;0,302405498281787;0,003436426116838;0,065292096219931;0,003436426116838;0,092783505154639;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;30;125;108;28;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;30;108;17;88;1;19;1;27;0;291
Kinderhaus-Ost;2;50,8196721311475;1,01639344262295;123,770491803279;2,47540983606557;54,6065573770492;0,016393442622951;0,10655737704918;0,081967213114754;0,204918032786885;0,336065573770492;0,122950819672131;0,459016393442623;0,115384615384615;0,416083916083916;0,391608391608392;0,076923076923077;0;2,63934426229508;3,00934579439252;56,7570093457944;18,860248447205;0,115384615384615;0,367132867132867;0,048951048951049;0,304195804195804;0,003496503496504;0,083916083916084;0;0,076923076923077;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;33;119;112;22;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;33;105;14;87;1;24;0;22;0;286
Kinderhaus-West;2,10185185185185;56,8281938325991;1,19444444444444;124,229074889868;2,61111111111111;51,3039647577093;0,030837004405286;0,070484581497797;0,13215859030837;0,233480176211454;0,299559471365639;0,180616740088106;0,480176211453744;0,129277566539924;0,404942965779468;0,372623574144487;0,085551330798479;0,007604562737643;2,94273127753304;3,21153846153846;69,0961538461538;21,5149700598802;0,129277566539924;0,366920152091255;0,038022813688213;0,302281368821293;0;0,070342205323194;0;0,085551330798479;0,007604562737643;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;68;213;196;45;4;Wege/P*T;Wege/mP*T;min/mP;min/Weg;68;193;20;159;0;37;0;45;4;526
Sprakel;2,75;60,2272727272727;1,65625;104,545454545455;2,875;49;0,056818181818182;0,193181818181818;0;0,25;0,238636363636364;0,181818181818182;0,420454545454546;0,111731843575419;0,195530726256983;0,620111731843575;0,072625698324022;0;3,29545454545455;3,45238095238095;69,3690476190476;20,0931034482759;0,111731843575419;0,162011173184358;0,033519553072626;0,513966480446927;0;0,106145251396648;0,016759776536313;0,05586592178771;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;20;35;111;13;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;20;29;6;92;0;19;3;10;0;179
Münster-Ost;2,20923076923077;62,6740947075209;1,38461538461538;137,743732590529;3,04307692307692;57,1044568245125;0,006963788300836;0,110027855153203;0,057103064066852;0,174094707520891;0,34958217270195;0,142061281337047;0,491643454038997;0,100246002460025;0,397908979089791;0,412669126691267;0,085485854858549;0,003690036900369;2,86211699164345;3,19099378881988;77,2795031055901;24,21800486618;0,100246002460025;0,337023370233702;0,060885608856089;0,31980319803198;0,003075030750308;0,089790897908979;0,003075030750308;0,082410824108241;0,003690036900369;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;163;647;671;139;6;Wege/P*T;Wege/mP*T;min/mP;min/Weg;163;548;99;520;5;146;5;134;6;1626
Mauritz-Ost;2,04929577464789;64,2611683848797;1,3169014084507;135,73883161512;2,78169014084507;57,4639175257732;0;0,072164948453608;0,092783505154639;0,164948453608247;0,353951890034364;0,127147766323024;0,481099656357388;0,12624584717608;0,460132890365449;0,327242524916943;0,083056478405316;0,003322259136213;2,89690721649485;3,15730337078652;74,3370786516854;23,5444839857651;0,12624584717608;0,393687707641196;0,066445182724253;0,247508305647841;0,001661129568106;0,078073089700997;0,001661129568106;0,081395348837209;0,003322259136213;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;76;277;197;50;2;Wege/P*T;Wege/mP*T;min/mP;min/Weg;76;237;40;149;1;47;1;49;2;602
Gelmer-Dyckburg;2,28378378378378;59,1715976331361;1,35135135135135;136,094674556213;3,10810810810811;56,6804733727811;0;0,124260355029586;0,047337278106509;0,171597633136095;0,319526627218935;0,171597633136095;0,49112426035503;0,095969289827255;0,418426103646833;0,418426103646833;0,061420345489443;0,005758157389635;2,80473372781065;3,26896551724138;76,8206896551724;23,5;0,095969289827255;0,351247600767754;0,067178502879079;0,347408829174664;0;0,071017274472169;0,00767754318618;0,053742802303263;0,005758157389635;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;50;218;218;32;3;Wege/P*T;Wege/mP*T;min/mP;min/Weg;50;183;35;181;0;37;4;28;3;521
Handorf;2,36697247706422;63,1782945736434;1,4954128440367;141,085271317829;3,3394495412844;56,9767441860465;0,01937984496124;0,143410852713178;0,023255813953488;0,186046511627907;0,364341085271318;0,13953488372093;0,503875968992248;0,073558648111332;0,302186878727634;0,508946322067594;0,113320079522863;0,001988071570577;2,86046511627907;3,18103448275862;80,9525862068966;25,4485094850949;0,073558648111332;0,254473161033797;0,047713717693837;0,377733598409543;0,007952286282306;0,123260437375746;0;0,113320079522863;0,001988071570577;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;37;152;256;57;1;Wege/P*T;Wege/mP*T;min/mP;min/Weg;37;128;24;190;4;62;0;57;1;503
Münster-Südost;2,35082872928177;59,6944770857814;1,40331491712707;128,672150411281;3,02486187845304;53,0094007050529;0,017626321974148;0,083431257344301;0,051703877790834;0,152761457109283;0,368977673325499;0,136310223266745;0,505287896592245;0,072932717000514;0,369286081150488;0,467899332306112;0,085259373394967;0,00462249614792;2,78730904817861;3,22721088435374;74,5591836734694;23,1032883642496;0,072932717000514;0,310734463276836;0,058551617873652;0,364149974319466;0,003081664098613;0,100667693888033;0,003081664098613;0,082177709296353;0,00462249614792;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;142;719;911;166;9;Wege/P*T;Wege/mP*T;min/mP;min/Weg;142;605;114;709;6;196;6;160;9;1947
Gremmendorf-West;2,57142857142857;55,5555555555556;1,42857142857143;139,583333333333;3,58928571428571;48,6666666666667;0,013888888888889;0,0625;0,069444444444445;0,145833333333333;0,4375;0,152777777777778;0,590277777777778;0,026607538802661;0,350332594235033;0,558758314855876;0,06430155210643;0;2,48611111111111;3,00840336134454;71,9663865546219;23,9217877094972;0,026607538802661;0,299334811529933;0,0509977827051;0,458980044345898;0,004434589800443;0,095343680709534;0,006651884700665;0,057649667405765;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;12;158;252;29;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;12;135;23;207;2;43;3;26;0;451
Gremmendorf-Ost;2,47826086956522;58,7719298245614;1,45652173913043;128,947368421053;3,19565217391304;50,8377192982456;0,013157894736842;0,114035087719298;0,065789473684211;0,192982456140351;0,355263157894737;0,166666666666667;0,521929824561403;0,091451292246521;0,453280318091451;0,365805168986084;0,081510934393638;0,007952286282306;2,89035087719298;3,23039215686275;71,9362745098039;22,2685887708649;0,091451292246521;0,399602385685885;0,053677932405567;0,284294234592445;0,003976143141153;0,077534791252485;0,001988071570577;0,079522862823062;0,007952286282306;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;46;228;184;41;4;Wege/P*T;Wege/mP*T;min/mP;min/Weg;46;201;27;143;2;39;1;40;4;503
Angelmodde;2;61,9318181818182;1,23863636363636;123,863636363636;2,47727272727273;60,7613636363636;0,022727272727273;0,039772727272727;0,028409090909091;0,090909090909091;0,375;0,073863636363636;0,448863636363636;0,071052631578947;0,35;0,468421052631579;0,110526315789474;0;2,76136363636364;3,19736842105263;78,3157894736842;24,4938271604938;0,071052631578947;0,281578947368421;0,068421052631579;0,365789473684211;0,005263157894737;0,097368421052632;0,002631578947368;0,107894736842105;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;27;133;178;42;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;27;107;26;139;2;37;1;41;0;380
Wolbeck;2,4047619047619;61,0561056105611;1,46825396825397;126,072607260726;3,03174603174603;52,2046204620462;0,01980198019802;0,095709570957096;0,046204620462046;0,161716171617162;0,343234323432343;0,141914191419142;0,485148514851485;0,092985318107667;0,32626427406199;0,484502446982055;0,088091353996737;0,00815660685155;2,86798679867987;3,34230769230769;75,6076923076923;22,6214039125432;0,092985318107667;0,264274061990212;0,061990212071778;0,358890701468189;0;0,125611745513866;0,00163132137031;0,086460032626427;0,00815660685155;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;57;200;297;54;5;Wege/P*T;Wege/mP*T;min/mP;min/Weg;57;162;38;220;0;77;1;53;5;613
Münster-Hiltrup;2,27400468384075;60,3501544799176;1,37236533957845;126,15859938208;2,86885245901639;55,3573635427394;0,023686920700309;0,123583934088569;0,038105046343975;0,185375901132853;0,320288362512873;0,13903192584964;0,459320288362513;0,092992507712649;0,396209784045835;0,430145438519171;0,074482150727193;0,006170118995152;2,77960865087539;3,13109048723898;67,0034802784223;21,3994071878473;0,092992507712649;0,336271485235787;0,059938298810049;0,349052446011459;0,003525782282944;0,077567210224769;0,012780960775672;0,061701189951521;0,006170118995152;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;211;899;976;169;14;Wege/P*T;Wege/mP*T;min/mP;min/Weg;211;763;136;792;8;176;29;140;14;2269
Berg Fidel;2,48275862068966;50;1,24137931034483;123,611111111111;3,06896551724138;52,6666666666667;0,027777777777778;0,180555555555556;0,055555555555556;0,263888888888889;0,263888888888889;0,111111111111111;0,375;0,027131782945737;0,426356589147287;0,492248062015504;0,054263565891473;0;2,81944444444444;3,22222222222222;60,9047619047619;18,9014778325123;0,027131782945737;0,368217054263566;0,058139534883721;0,410852713178295;0,003875968992248;0,077519379844961;0;0,054263565891473;0;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;7;110;127;14;0;Wege/P*T;Wege/mP*T;min/mP;min/Weg;7;95;15;106;1;20;0;14;0;258
Hiltrup-Ost;2,38888888888889;66,046511627907;1,57777777777778;125,116279069767;2,98888888888889;53,8279069767442;0,027906976744186;0,088372093023256;0,051162790697675;0,167441860465116;0,325581395348837;0,172093023255814;0,497674418604651;0,086720867208672;0,401084010840108;0,428184281842818;0,070460704607046;0,013550135501355;2,86976744186046;3,18041237113402;66,4329896907217;20,8881685575365;0,086720867208672;0,319783197831978;0,08130081300813;0,333333333333333;0;0,094850948509485;0,02710027100271;0,043360433604336;0,013550135501355;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;32;148;158;26;5;Wege/P*T;Wege/mP*T;min/mP;min/Weg;32;118;30;123;0;35;10;16;5;369
Hiltrup-Mitte;1,90070921985816;58,955223880597;1,12056737588652;135,44776119403;2,57446808510638;60,9962686567164;0,018656716417911;0,07089552238806;0,026119402985075;0,115671641791045;0,354477611940298;0,111940298507463;0,466417910447761;0,095121951219512;0,424390243902439;0,403658536585366;0,075609756097561;0,001219512195122;2,6865671641791;3,1304347826087;71,5565217391304;22,8583333333333;0,095121951219512;0,362195121951219;0,06219512195122;0,328048780487805;0,007317073170732;0,068292682926829;0,013414634146342;0,06219512195122;0,001219512195122;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;78;348;331;62;1;Wege/P*T;Wege/mP*T;min/mP;min/Weg;78;297;51;269;6;56;11;51;1;820
Hiltrup-West;2,52127659574468;54,8523206751055;1,38297872340426;124,894514767933;3,14893617021277;53,9029535864979;0,033755274261603;0,143459915611814;0,042194092827004;0,219409282700422;0,29957805907173;0,147679324894515;0,447257383966245;0,126293995859213;0,403726708074534;0,401656314699793;0,055900621118013;0,012422360248447;2,87341772151899;3,15277777777778;61,462962962963;19,4948604992658;0,126293995859213;0,347826086956522;0,055900621118013;0,318840579710145;0,002070393374741;0,080745341614907;0,002070393374741;0,053830227743271;0,012422360248447;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;61;195;194;27;6;Wege/P*T;Wege/mP*T;min/mP;min/Weg;61;168;27;154;1;39;1;26;6;483
Amelsbüren;2,45205479452055;67,0391061452514;1,64383561643836;116,201117318436;2,84931506849315;51,7597765363129;0,011173184357542;0,195530726256983;0,027932960893855;0,23463687150838;0,312849162011173;0,139664804469274;0,452513966480447;0,097345132743363;0,289085545722714;0,489675516224189;0,117994100294985;0,005899705014749;2,67039106145251;3,0062893081761;71,0566037735849;23,6359832635983;0,097345132743363;0,250737463126844;0,03834808259587;0,412979351032448;0;0,07669616519174;0,020648967551623;0,097345132743363;0,005899705014749;
;Pers./Haush.;Pkw/100 EW;Pkw/Haush.;Rad/100 EW;Rad/Haush.;Jahre;Azubi;Schüler;Studenten;Ausbildung;Vollzeit;Teilzeit;Erwerbst.;33;98;166;40;2;Wege/P*T;Wege/mP*T;min/mP;min/Weg;33;85;13;140;0;26;7;33;2;339
